#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:apes" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:apes" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:apes" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:apes" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:apes" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.apes" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:apes" name="distribution">
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#            <parameter id="gammaShape.s:apes" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </prior>
#        <prior id="PopSizePrior.t:apes" name="distribution" x="@popSize.t:apes">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@apes" id="treeLikelihood.apes" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:apes">
#            <branchRateModel id="StrictClock.c:apes" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:apes" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:apes" shape="@gammaShape.s:apes" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:apes" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:apes" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:apes" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	gammaShape	popSize	CoalescentConstant
87200	-1303.801114330199	-1312.6390573595233	8.837943029324421	-1312.6390573595233	0.026895417031395048	1.0	0.9611561650641525	0.018985092389767602	5.834997975539652
87400	-1303.3900985644177	-1312.2112498935826	8.821151329164952	-1312.2112498935826	0.025094598579886634	1.0	0.9611561650641525	0.018985092389767602	5.818206275380183
87600	-1305.4885218800443	-1312.9956452491788	7.507123369134529	-1312.9956452491788	0.03193599237250228	1.0	0.9611561650641525	0.010585263432705105	3.919987046853641
87800	-1303.3363036858766	-1312.4589177144062	9.122614028529519	-1312.4589177144062	0.02387264135813418	1.0	0.9611561650641525	0.0149918444829464	5.883521266717777
88000	-1303.811516233725	-1312.7117443600175	8.90022812629264	-1312.7117443600175	0.02387264135813418	1.0	0.9611561650641525	0.020857972290862354	5.991365251607091
88200	-1310.2722045619264	-1313.7739820958086	3.501777533882257	-1313.7739820958086	0.022886733172526985	1.0	0.9611561650641525	0.21464961485392686	2.924185420335198
88400	-1308.4430091393579	-1312.5145337693803	4.071524630022291	-1312.5145337693803	0.02850232816610377	1.0	0.9611561650641525	0.1689946952090124	3.2547928412389413
88600	-1305.474979863888	-1312.2016625746933	6.726682710805292	-1312.2016625746933	0.02850232816610377	1.0	0.9611561650641525	0.060080954773137116	4.875776495913605
88800	-1304.9883601794288	-1313.7113970961027	8.723036916673811	-1313.7113970961027	0.019481896532893526	1.0	1.320843726320117	0.019559684318409085	6.109595889347585
89000	-1305.0329855631012	-1312.7240468371563	7.691061274054985	-1312.7240468371563	0.026440297738120754	1.0	1.320843726320117	0.006201929223440287	3.929010130113215
89200	-1303.9006695785079	-1312.2900663023415	8.389396723833677	-1312.2900663023415	0.028285362472188484	1.0	1.320843726320117	0.015627728353594782	5.551531966180828
89400	-1306.8402673846747	-1313.7579515693265	6.917684184651671	-1313.7579515693265	0.021292408172969915	1.0	1.320843726320117	0.047658146203728526	5.194826206632859
89600	-1307.7028819188797	-1312.6255799476392	4.922698028759367	-1312.6255799476392	0.02941451352329353	1.0	0.31082201354848193	0.15874266663287556	3.3930492055929378
89800	-1304.6284337756126	-1312.5069290471135	7.878495271500844	-1312.5069290471135	0.028792769963995157	1.0	0.31082201354848193	0.04695366426566529	5.130723254803077
90000	-1304.2203093858961	-1312.9731210345822	8.75281164868599	-1312.9731210345822	0.0321962196222023	1.0	0.31082201354848193	0.013915937432859096	4.788913144474083
90200	-1303.4357836675108	-1313.3281196034436	9.892335935932808	-1313.3281196034436	0.022355252688258654	1.0	0.31082201354848193	0.009493519171457913	5.546012043828363
90400	-1305.907050414065	-1313.9525317963707	8.045481382305681	-1313.9525317963707	0.034634545179893506	1.0	0.31082201354848193	0.03484287802016779	4.999396872223215
90600	-1307.4342885556243	-1313.157920946014	5.723632390389552	-1313.157920946014	0.024045646828758507	1.0	0.31082201354848193	0.11799806593959647	3.8973673589448357
90800	-1307.5428088933431	-1315.1348566520023	7.592047758659252	-1315.1348566520023	0.03735239267208428	1.0	0.31082201354848193	0.04333687483840858	4.764118378713795
91000	-1305.5519832274565	-1313.3736043758745	7.821621148417888	-1313.3736043758745	0.030725269540109942	1.0	0.31082201354848193	0.04333687483840858	4.993691768472432
91200	-1304.7546018809192	-1313.3041211741183	8.549519293199278	-1313.3041211741183	0.031144777950164865	1.0	0.31082201354848193	0.03319990624712574	5.455133079802325
91400	-1305.4904932828342	-1312.5895757139683	7.099082431134193	-1312.5895757139683	0.026362318275291684	1.0	0.31082201354848193	0.06752322763319525	4.714620817470069
91600	-1305.6821351465137	-1312.6879223526519	7.005787206138181	-1312.6879223526519	0.02445768193142093	1.0	0.31082201354848193	0.07232950454937787	4.690086071678822
91800	-1305.773656680265	-1312.5487658753525	6.7751091950875235	-1312.5487658753525	0.02930508339437874	1.0	0.31082201354848193	0.07693506163813486	4.521137640334461
92000	-1305.1617974937262	-1313.1390210816855	7.977223587959216	-1313.1390210816855	0.028671026550878238	1.0	0.31082201354848193	0.041306715539268214	5.101315413130347
92200	-1304.814340507899	-1313.1266180794332	8.312277571534223	-1313.1266180794332	0.032445360408960136	1.0	0.31082201354848193	0.035783486407128924	5.292830819543969
92400	-1304.5539882420032	-1314.3543462637701	9.800358021767003	-1314.3543462637701	0.019942425596750066	1.0	0.31082201354848193	0.015639041779781943	5.9531952222962286
92600	-1309.0027378633154	-1314.5120236676596	5.5092858043442785	-1314.5120236676596	0.03170283051193063	1.0	0.31082201354848193	0.12867276857609358	3.769625042749385
92800	-1307.9136826646798	-1313.2565765266113	5.342893861931653	-1313.2565765266113	0.02622080673510728	1.0	0.5162061218382417	0.12867276857609358	3.8086172086265195
93000	-1308.7486439019397	-1313.9610966181262	5.21245271618655	-1313.9610966181262	0.027023801054926883	1.0	0.5162061218382417	0.12867276857609358	3.6781760628814157
93200	-1307.762006223108	-1313.0598991839538	5.29789296084579	-1313.0598991839538	0.030269466591358655	1.0	0.5162061218382417	0.12444704145215849	3.7302240592490516
93400	-1307.8228175318993	-1314.1642085340252	6.341391002125962	-1314.1642085340252	0.02799493960849676	1.0	0.5162061218382417	0.08809222656877147	4.428226139851671
93600	-1306.3112671126953	-1312.7741021829056	6.462835070210396	-1312.7741021829056	0.03010182945557035	1.0	0.5162061218382417	0.0812064827913426	4.468280994379108
93800	-1307.5385507321976	-1312.7439750518847	5.205424319687208	-1312.7439750518847	0.031194979650515986	1.0	0.5162061218382417	0.12991570991375895	3.6807610174274776
94000	-1311.3274102060086	-1316.67960775322	5.352197547211254	-1316.67960775322	0.04190854601513047	1.0	0.5162061218382417	0.11611603800974796	3.7152384088496513
94200	-1307.9155995173376	-1312.6040317078907	4.688432190553265	-1312.6040317078907	0.029770874141367875	1.0	0.5162061218382417	0.1584389802942823	3.362252570231509
94400	-1312.3386344087794	-1313.890755910554	1.552121501774529	-1313.890755910554	0.032798444848644165	1.0	0.5162061218382417	0.48153393676697537	1.337549054728787
94600	-1306.0802104287231	-1313.1296463677454	7.049435939022363	-1313.1296463677454	0.03109065336053874	1.0	0.21939811118381644	0.07146883062444147	4.63034019055408
94800	-1308.0881010612773	-1314.8071137861227	6.719012724845374	-1314.8071137861227	0.03254446948656701	1.0	0.21939811118381644	0.0748870419611839	4.3466364280796395
95000	-1304.2148343050587	-1313.0215941057832	8.806759800724517	-1313.0215941057832	0.03206791677699633	1.0	0.21939811118381644	0.024336311707962587	5.310372176873704
95200	-1303.5173506694	-1313.3002946580104	9.782943988610501	-1313.3002946580104	0.022747061170766424	1.0	0.21939811118381644	0.010508311027974022	5.446753291357499
95400	-1305.201406560126	-1314.0529007553819	8.8514941952558	-1314.0529007553819	0.02620602572868666	1.0	0.21939811118381644	0.022839675114635288	5.291636187741112
95600	-1304.473307815012	-1312.9093264201122	8.436018605100221	-1312.9093264201122	0.02622147435614793	1.0	0.21939811118381644	0.03659304224338116	5.3475195569975655
95800	-1305.0379197392988	-1313.609117264447	8.571197525148067	-1313.609117264447	0.02179969832821661	1.0	0.21939811118381644	0.03892182857621745	5.544395596508837
96000	-1304.4040706267563	-1313.8637069716124	9.459636344856099	-1313.8637069716124	0.022944862813595018	1.0	0.21939811118381644	0.014504048290521746	5.445706979967124
96200	-1305.4202619466564	-1313.117708844217	7.697446897560598	-1313.117708844217	0.026899574760737795	1.0	0.21939811118381644	0.056401060014387105	5.041577682671006
96400	-1303.4002693677912	-1313.317435429317	9.917166061525768	-1313.317435429317	0.024399412551456574	1.0	0.21939811118381644	0.014713071948959672	5.91754524059372
96600	-1305.0330741967998	-1313.720268086122	8.687193889322016	-1313.720268086122	0.02547493327268725	1.0	0.3006636804155074	0.02696892587889931	5.374787600599256
96800	-1303.7398427273852	-1313.3781886207503	9.638345893365198	-1313.3781886207503	0.022151310892003232	1.0	0.3006636804155074	0.011354327383517795	5.460853233332374
97000	-1303.6484121325557	-1312.7604111124251	9.111998979869426	-1312.7604111124251	0.02544760117593594	1.0	0.3006636804155074	0.02171057617839351	5.582706904610217
97200	-1307.834687396186	-1315.8342533439397	7.999565947753722	-1315.8342533439397	0.03513017919238268	1.0	0.3006636804155074	0.027384868315594304	4.7024649587785445
97400	-1305.9805427126134	-1314.6676049019613	8.687062189347916	-1314.6676049019613	0.036437373371816434	1.0	0.3006636804155074	0.02609238856889469	5.341614236866039
97600	-1303.640198166752	-1312.6597906779025	9.019592511150524	-1312.6597906779025	0.026001124810688975	1.0	0.3006636804155074	0.023472595741602716	5.568334514610056
97800	-1303.5270111663262	-1312.56125599606	9.034244829733883	-1312.56125599606	0.026001124810688975	1.0	0.3006636804155074	0.024249194920597895	5.615536648849039
98000	-1303.900240536748	-1313.584023788493	9.683783251744924	-1313.584023788493	0.02128998965735397	1.0	0.3006636804155074	0.018300759394741014	5.983634209145076
98200	-1305.0443454398558	-1313.6261288575752	8.581783417719475	-1313.6261288575752	0.034555815950830404	1.0	0.3006636804155074	0.018300759394741014	4.881634375119629
98400	-1304.1127858030436	-1314.3348577384622	10.222071935418647	-1314.3348577384622	0.019788646880286063	1.0	0.3006636804155074	0.010254750206267042	5.942721369841473
98600	-1308.032569806439	-1312.734750312991	4.702180506552243	-1312.734750312991	0.029366418295056058	1.0	0.3006636804155074	0.17100672783066287	3.2367918077532805
98800	-1307.411486432539	-1312.8229944427362	5.411508010197058	-1312.8229944427362	0.025010000661389562	1.0	0.3006636804155074	0.1332503541914845	3.6966461327702937
99000	-1305.909316280695	-1314.693601380666	8.78428509997099	-1314.693601380666	0.019067456565882705	1.0	0.3006636804155074	0.035536061710223395	5.7477415051100635
99200	-1304.2548461878569	-1313.1519628975138	8.897116709656915	-1313.1519628975138	0.023277345683571878	1.0	0.3006636804155074	0.031713570871773615	5.74676980357401
99400	-1304.2295042653207	-1312.670885279144	8.441381013823321	-1312.670885279144	0.030189008433560035	1.0	0.3006636804155074	0.03416639285991207	5.365531911278702
99600	-1305.6324940589586	-1313.4944770043805	7.8619829454219285	-1313.4944770043805	0.026294966767058385	1.0	0.3006636804155074	0.05160544479191487	5.198518532999211
99800	-1303.6190242067366	-1312.521289143424	8.902264936687343	-1312.521289143424	0.027571349774095935	1.0	0.3006636804155074	0.027295558048784165	5.601897318237365
100000	-1303.1902497080464	-1312.5633088367904	9.373059128743897	-1312.5633088367904	0.025813182889158032	1.0	0.3006636804155074	0.013280195071755574	5.352241363255892
