#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:apes" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:apes" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:apes" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:apes" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:apes" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.apes" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:apes" name="distribution">
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#            <parameter id="gammaShape.s:apes" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </prior>
#        <prior id="PopSizePrior.t:apes" name="distribution" x="@popSize.t:apes">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean" spec="beast.core.parameter.RealParameter">0.33</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@apes" id="treeLikelihood.apes" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:apes">
#            <branchRateModel id="StrictClock.c:apes" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:apes" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:apes" shape="@gammaShape.s:apes" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:apes" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:apes" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:apes" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	gammaShape	popSize	CoalescentConstant
79800	-1307.0057496271295	-1312.0495096797345	5.043760052605027	-1312.0495096797345	0.02562768086828953	1.0	1.115127136214991	0.04793744826986053	5.19548955905556
80000	-1306.75078579661	-1312.4888710356643	5.738085239054214	-1312.4888710356643	0.023847695160049063	1.0	0.8921268098808485	0.02859962138536814	5.608214943763052
80200	-1307.1401616602827	-1312.663755714618	5.523594054335331	-1312.663755714618	0.023983804381872236	1.0	0.6767423957824225	0.05010442280371714	5.243505409849831
80400	-1308.8728955248366	-1312.3991972441895	3.526301719352923	-1312.3991972441895	0.025359388650724256	1.0	0.6139579643750386	0.15293571602629047	3.495038622922382
80600	-1307.219183908512	-1312.1011602444341	4.881976335922166	-1312.1011602444341	0.026717185569105573	1.0	0.873383977615351	0.0632890601479679	4.838482719767324
80800	-1308.5700255962336	-1314.3802754008332	5.810249804599606	-1314.3802754008332	0.025474053765275523	1.0	0.9101832410530386	0.03511382389030667	5.718175948071357
81000	-1308.934883872008	-1312.8267847566708	3.8919008846627934	-1312.8267847566708	0.021680391772679806	1.0	1.8952315316215957	0.06419238407730253	4.872992167754604
81200	-1309.244078660679	-1312.3393121542404	3.0952334935613437	-1312.3393121542404	0.025614884662179555	1.0	0.6696992442533906	0.1782262033216747	3.1963495172981977
81400	-1309.9633596118608	-1313.3364351997527	3.3730755878918455	-1313.3364351997527	0.02722750279304635	1.0	0.7825039825449788	0.1457064082997013	3.4884515165203687
81600	-1307.0260359658798	-1312.5026398319715	5.476603866091696	-1312.5026398319715	0.023597408933529226	1.0	0.6084088806164065	0.05224906833984991	5.134680632307249
81800	-1308.402548345454	-1312.7174642296034	4.314915884149237	-1312.7174642296034	0.024944282542679712	1.0	0.26230057183587635	0.12364595980578924	3.8432385581477124
82000	-1307.2664869216767	-1312.8631354862189	5.59664856454221	-1312.8631354862189	0.03235518110257713	1.0	0.7477688421990264	0.025652738723613937	5.313490354109366
82200	-1308.850210874422	-1312.7012994577635	3.851088583341538	-1312.7012994577635	0.02412886869752411	1.0	0.4331584615886412	0.1438884027812923	3.6116098833821813
82400	-1310.4510381502569	-1313.5006888877558	3.049650737499044	-1313.5006888877558	0.023722986041229403	1.0	2.40972981266335	0.0815938377258128	4.597971979355367
82600	-1311.1684053003273	-1312.9574007231954	1.7889954228681124	-1312.9574007231954	0.020844453625956084	1.0	2.0997767166034778	0.17243654591950397	3.3026445025848394
82800	-1317.418004028533	-1311.953534195204	-5.4644698333290105	-1311.953534195204	0.025899744410772235	1.0	2.55808029239505	1.1955991552357523	-0.39202442231692924
83000	-1310.8541335939067	-1311.9320131316667	1.0778795377600077	-1311.9320131316667	0.024932769321042183	1.0	3.3569667134151366	0.13210044028707651	3.726487991159826
83200	-1308.819097420151	-1314.866196759434	6.047099339282986	-1314.866196759434	0.018142181392596973	1.0	0.610924650384601	0.03880564266673579	5.666954221711842
83400	-1309.313140620733	-1314.6025060247728	5.289365404039757	-1314.6025060247728	0.03750767626096007	1.0	0.45693493455572803	0.04882441815606817	4.78559049636499
83600	-1306.5207674089063	-1312.3461888817505	5.825421472844143	-1312.3461888817505	0.02790272414908991	1.0	0.4761783791327638	0.03759980894342441	5.306876042435369
83800	-1307.5530345602556	-1312.1265885887751	4.573554028519472	-1312.1265885887751	0.02788754802839566	1.0	1.0422220869392065	0.06669503068006791	4.7092196445130305
84000	-1310.7913592197735	-1313.3021737224303	2.510814502656889	-1313.3021737224303	0.024027819222692384	1.0	1.2615286247818231	0.1764817103477295	3.1984735645768874
84200	-1313.9990526843424	-1315.9175698860463	1.9185172017039185	-1315.9175698860463	0.040476790401666476	1.0	0.9347142410708281	0.25205106457023874	2.508359923011435
84400	-1308.6866272510197	-1313.512907497169	4.826280246149363	-1313.512907497169	0.02086470799545687	1.0	1.1893834907849274	0.059849004926298695	5.088361733401463
84600	-1306.5090574668282	-1312.7637446995852	6.254687232757116	-1312.7637446995852	0.030311550265355473	1.0	0.22585654436763153	0.023255319988648084	5.4423518192354035
84800	-1306.7024805842339	-1312.0752760207824	5.372795436548573	-1312.0752760207824	0.026621709225904157	1.0	1.2186136613462109	0.023255319988648084	5.55321714000544
85000	-1308.1642035751674	-1313.344675016327	5.180471441159699	-1313.344675016327	0.03173647574820986	1.0	1.2741873156753916	0.03310313673404814	5.4463086678712
85200	-1307.053196516956	-1312.2624999318002	5.209303414844321	-1312.2624999318002	0.02394177941254482	1.0	1.6995176017489317	0.014753238797530495	5.844865176306582
85400	-1314.9824909635304	-1316.6950998756588	1.7126089121284551	-1316.6950998756588	0.03596925619175579	1.0	3.2105940621675484	0.10151932256892741	4.122174660589324
85600	-1309.3220877601605	-1313.743403178472	4.42131541831156	-1313.743403178472	0.03347942399727533	1.0	0.5993458456702739	0.08862759858689712	4.180567120026578
85800	-1309.6439895307642	-1312.9611204013443	3.3171308705801277	-1312.9611204013443	0.020786084083378654	1.0	3.500963812525318	0.012269530359582144	5.7466124536128715
86000	-1307.0234502633948	-1312.545587600689	5.522137337294281	-1312.545587600689	0.02224729429279763	1.0	1.4553955421491318	0.015193604899917335	5.914911481891249
86200	-1310.0936953348885	-1314.5882333506465	4.494538015757942	-1314.5882333506465	0.02246340494029887	1.0	0.837775416831559	0.07945098566130107	4.464411370677893
86400	-1306.488697596957	-1312.8344647698175	6.345767172860318	-1312.8344647698175	0.024719301682158818	1.0	0.23341662776460353	0.03392756235264763	5.573331971111335
86600	-1307.3129582062109	-1312.6772227786364	5.3642645724256	-1312.6772227786364	0.03013075094552124	1.0	0.4926913645753321	0.05729509959578601	4.921914826405946
86800	-1307.8833558898855	-1313.6804524419206	5.797096552035096	-1313.6804524419206	0.02574356177260998	1.0	1.295605219416986	0.019581693070480327	6.043377610780411
87000	-1308.1823294816547	-1314.561488366644	6.379158884989282	-1314.561488366644	0.01904762493106769	1.0	0.5488274549123204	0.00818347428959496	5.844122122318158
87200	-1307.8329660579923	-1312.1879434004472	4.354977342454896	-1312.1879434004472	0.02858813031548801	1.0	1.9376502717294575	0.0355321594373216	5.291638200078868
87400	-1308.031482456003	-1313.1094195997957	5.077937143792787	-1313.1094195997957	0.03265910696901837	1.0	0.737631189157352	0.051558313704997215	4.863143022686096
87600	-1312.5391691664772	-1315.3236648943243	2.784495727847118	-1315.3236648943243	0.037497879893825546	1.0	2.9133226787331052	0.0591538198316427	4.7684097815484385
87800	-1307.1415727303577	-1312.3557003025987	5.214127572241078	-1312.3557003025987	0.029737629371054987	1.0	0.988354820285345	0.013221265042440675	5.133884207527359
88000	-1307.5555711519912	-1312.860608789158	5.30503763716681	-1312.860608789158	0.027237146909379596	1.0	1.048346842200038	0.0239257482268179	5.317224122199232
88200	-1308.2248747640297	-1312.270714149198	4.045839385168503	-1312.270714149198	0.02761664207819467	1.0	1.5427859582209862	0.07112877781950638	4.69550446983608
88400	-1307.2899082962563	-1312.2997844080835	5.009876111827146	-1312.2997844080835	0.026074689671638895	1.0	0.4954285080637821	0.07363677002365226	4.619783722713717
88600	-1308.5748369409437	-1314.1639426559818	5.589105715038176	-1314.1639426559818	0.03427844461746709	1.0	0.8795033173478262	0.027323368075090348	5.442744492940422
88800	-1310.649972976789	-1312.5685173586796	1.9185443818906767	-1312.5685173586796	0.023364082216237838	1.0	2.159123460084826	0.15900177160494688	3.4508287677719123
89000	-1308.630337114445	-1311.9616011121147	3.3312639976696867	-1311.9616011121147	0.02803355572065633	1.0	3.135917378447534	0.03180542989913714	5.454898842199055
89200	-1308.7262133954534	-1313.3963227061158	4.670109310662303	-1313.3963227061158	0.021059759374474556	1.0	0.8616027777380253	0.07864394650430648	4.661364453285707
89400	-1313.5885892873982	-1314.0979773578824	0.5093880704840994	-1314.0979773578824	0.021631829224180617	1.0	2.579714718885513	0.2415906703894316	2.7125331054220365
89600	-1308.8739073388613	-1312.3248111393805	3.4509038005192245	-1312.3248111393805	0.023324250481280062	1.0	1.2589510054209057	0.11729399178982962	3.9566285201755784
89800	-1306.4190085955138	-1312.203860758379	5.784852162865276	-1312.203860758379	0.028413297230898887	1.0	0.7352808305741572	0.028964078011446986	5.499240302285843
90000	-1309.8952485203845	-1314.5220671944533	4.626818674068667	-1314.5220671944533	0.02364050570343707	1.0	0.37924351734504164	0.09526285397317677	4.18607488196233
90200	-1307.983668077866	-1313.1071210299017	5.123452952035679	-1313.1071210299017	0.020897560264890383	1.0	1.0769664307280267	0.05043911576962091	5.244602563604582
90400	-1310.2386588495474	-1314.3948398312432	4.156180981695849	-1314.3948398312432	0.03422280763209079	1.0	0.2753332054941562	0.12238453561463104	3.69371379180364
90600	-1306.4337632763982	-1312.5672282603712	6.133464983972967	-1312.5672282603712	0.029813759050042812	1.0	0.3375714127929056	0.022883243549655163	5.4317169345159435
90800	-1308.445710463966	-1313.3402808948135	4.894570430847539	-1313.3402808948135	0.019957140368601575	1.0	2.165896470832724	0.02381632276584496	6.023974952206666
91000	-1307.4723343313399	-1312.8159791126645	5.343644781324621	-1312.8159791126645	0.02888400638183797	1.0	0.45866582606892536	0.05491346437627512	4.8600524203757995
91200	-1309.0924786393534	-1314.0556113256077	4.963132686254288	-1314.0556113256077	0.025528094895795942	1.0	0.49666121660560847	0.08076575092658995	4.5958759781158305
91400	-1308.4704376952466	-1312.9624038819652	4.491966186718603	-1312.9624038819652	0.028215596416718156	1.0	0.3917248151703857	0.10616395778880248	4.096737340363749
91600	-1308.8732373413193	-1312.6038175215376	3.7305801802183023	-1312.6038175215376	0.02922198301776824	1.0	1.316914465716617	0.0912824766506132	4.215445587021227
91800	-1308.138429930351	-1312.0888516582659	3.9504217279148257	-1312.0888516582659	0.023886871335989556	1.0	2.706008138092393	0.01404310473399836	5.590322104315906
92000	-1306.684725043729	-1312.9577615935034	6.273036549774388	-1312.9577615935034	0.02602048352614784	1.0	0.417182033325789	0.032078148689148246	5.678762469757803
92200	-1307.9646060125713	-1312.1113599661974	4.146753953626186	-1312.1113599661974	0.023878070436320915	1.0	2.702103879460929	0.025120163671087836	5.8163169166597095
92400	-1306.908403747276	-1313.237427823195	6.329024075919035	-1313.237427823195	0.03197900511568166	1.0	0.11709716516223381	0.0238945586214557	5.409866369958008
92600	-1309.01485611709	-1312.707865105475	3.6930089883851394	-1312.707865105475	0.0313330322605253	1.0	2.5062476266054245	0.04166736790608178	5.216858741699504
92800	-1307.1561057078395	-1313.0291886931745	5.873082985334972	-1313.0291886931745	0.022197434888661282	1.0	0.8201380741156348	0.028324153669895952	5.67038920362565
93000	-1310.3937975662861	-1314.977370429779	4.583572863493023	-1314.977370429779	0.03824036180809088	1.0	0.2584695827231122	0.09566274063472217	4.0232669145270155
93200	-1313.6353385445736	-1318.851482341212	5.216143796638409	-1318.851482341212	0.014563519197453481	1.0	1.9551710033279923	0.02480134946206838	6.137807779875301
93400	-1310.8410475768426	-1316.46857780775	5.627530230907464	-1316.46857780775	0.04141822244955377	1.0	0.43833032573352143	0.03469823949748297	5.062344112414777
93600	-1306.9872133515148	-1313.0964298306474	6.109216479132468	-1313.0964298306474	0.021443789800864112	1.0	0.7674964823986615	0.024522812084719937	5.842361888781397
93800	-1307.6294380979787	-1314.165518845222	6.5360807472435125	-1314.165518845222	0.02072702809319708	1.0	0.313419294707226	0.03297080222086547	5.840748939310538
94000	-1307.864231150988	-1314.797413075117	6.933181924129111	-1314.797413075117	0.020069170870887564	1.0	0.12021115991614525	0.024133556214742592	6.017862448053169
94200	-1308.385644111513	-1312.2621724939968	3.876528382483722	-1312.2621724939968	0.02863894616916814	1.0	2.35761292096667	0.037227919042277104	5.238290554814469
94400	-1306.7598043246053	-1313.1891392608143	6.429334936208981	-1313.1891392608143	0.022111137526245415	1.0	0.7494196342186786	0.018551110820265785	6.126307433240188
94600	-1308.6677827899543	-1313.822343425898	5.154560635943631	-1313.822343425898	0.035017299061971006	1.0	0.8073818036903605	0.040394025569912013	4.9756859532030235
94800	-1306.5094910613125	-1313.1908524848166	6.681361423504169	-1313.1908524848166	0.025967003659047624	1.0	0.11110999425015945	0.016513448249116536	5.733849545502768
95000	-1308.5143103880002	-1312.6579930522828	4.1436826642825215	-1312.6579930522828	0.022287252559660096	1.0	2.656362601380266	0.017829924623029222	5.745412715756417
95200	-1312.0351521792754	-1314.7860730531324	2.750920873856967	-1314.7860730531324	0.024769294069335694	1.0	1.0378140307927088	0.18154538344994772	3.230209805733967
95400	-1311.7897400357508	-1313.0207968946538	1.2310568589029214	-1313.0207968946538	0.03290939983565559	1.0	0.859570466819892	0.33865081806256947	2.0081793013908067
95600	-1308.1640068879424	-1313.101413862922	4.937406974979786	-1313.101413862922	0.031445999138755454	1.0	0.1650519423662218	0.09083377612873451	4.269050159881168
95800	-1310.4364300188447	-1313.9868080037363	3.5503779848915276	-1313.9868080037363	0.03474747609912063	1.0	0.520133020041494	0.14839363216230636	3.4115260536305207
96000	-1308.1862355187282	-1312.9493822926365	4.763146773908279	-1312.9493822926365	0.03017250021225487	1.0	0.13989069311819202	0.10109035054416914	4.100709238093251
96200	-1306.8565123701317	-1312.3237877239524	5.467275353820707	-1312.3237877239524	0.0296917862154939	1.0	0.8418888710273449	0.03569801740129261	5.308677410633388
96400	-1308.336264571833	-1312.2018174292775	3.8655528574445843	-1312.2018174292775	0.026644742461341724	1.0	0.7448311653388867	0.1214076514712085	3.869623372417037
96600	-1307.405294289509	-1312.2036641781938	4.798369888684868	-1312.2036641781938	0.02901837425143212	1.0	1.0248286198265986	0.058067101734234926	4.890496798336022
96800	-1314.0162440803385	-1315.8621685102364	1.8459244298979407	-1315.8621685102364	0.03896773296066684	1.0	0.43131318151829484	0.3116740751695151	2.1130418813477005
97000	-1310.5563302482856	-1312.5615425978604	2.0052123495748004	-1312.5615425978604	0.02637712380198349	1.0	1.045818105540356	0.2382406303505827	2.66430913468622
97200	-1307.6969118947475	-1312.1488959606122	4.451984065864653	-1312.1488959606122	0.026591789051348368	1.0	0.6972164632086231	0.09051796738764135	4.314834775423305
97400	-1308.608412886542	-1314.0157590991425	5.4073462126005225	-1314.0157590991425	0.024468154184149188	1.0	0.4013873135976361	0.056470125994518894	4.871192495599333
97600	-1307.100670073518	-1312.1640026794134	5.0633326058955515	-1312.1640026794134	0.026502994115295685	1.0	1.0324957231183227	0.050801263891564884	5.141108928406096
97800	-1306.842042551753	-1312.53656342984	5.694520878087083	-1312.53656342984	0.029634711535633105	1.0	0.7125993171954393	0.03559661538434219	5.406326102228615
98000	-1312.45835019385	-1315.8743954581355	3.41604526428546	-1315.8743954581355	0.018390584279377502	1.0	0.20795858725852487	0.19618983625701572	3.109855882346664
98200	-1307.9616943279784	-1313.0222005299413	5.060506201962778	-1313.0222005299413	0.021454648110034048	1.0	0.7947252093584197	0.06396293913752535	4.940395875095119
98400	-1309.71357287598	-1312.7885748730255	3.0750019970454825	-1312.7885748730255	0.022876475940559998	1.0	2.6971662909899736	0.06775889495838171	4.868835648236214
98600	-1312.4582494001197	-1315.1589657057862	2.7007163056663925	-1315.1589657057862	0.01905622687989062	1.0	1.2540471652309304	0.17118708308909933	3.364849583009346
98800	-1309.0568987855897	-1313.6624643057298	4.605565520140088	-1313.6624643057298	0.03094211745823174	1.0	0.012609592324898063	0.11958999511116557	3.871906412522664
99000	-1310.5636317341687	-1312.7382213401854	2.174589606016714	-1312.7382213401854	0.031525159334016624	1.0	0.7408579747531592	0.25135592545747926	2.568469578846684
99200	-1312.392931689814	-1312.015339468403	-0.3775922214111741	-1312.015339468403	0.02703621403270945	1.0	1.8273860666908017	0.42143208145584976	1.6181981342605916
99400	-1309.8465527634557	-1312.8935233489406	3.0469705854847904	-1312.8935233489406	0.022442585753686527	1.0	1.4946784995758948	0.1291841716011801	3.8244536472093165
99600	-1310.013541732456	-1312.1444749261414	2.1309331936855487	-1312.1444749261414	0.026979410431501608	1.0	3.526506640301656	0.06861586849864273	4.756704083703905
99800	-1306.553463608261	-1312.9972508917353	6.443787283474493	-1312.9972508917353	0.02397227910456953	1.0	0.6452228888673406	0.018182605981911883	6.035446353826016
100000	-1309.517943903376	-1313.5222847065515	4.004340803175657	-1313.5222847065515	0.020658944191786904	1.0	0.6174663832347683	0.1247519257729916	3.891180700594849
