#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:SimTree_3Taxa" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:SimTree_3Taxa" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:SimTree_3Taxa" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:SimTree_3Taxa" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:SimTree_3Taxa">
#                    <taxonset id="TaxonSet.SimTree_3Taxa" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:SimTree_3Taxa" name="distribution">
#            <parameter id="gammaShape.s:SimTree_3Taxa" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PopSizePrior.t:SimTree_3Taxa" name="distribution" x="@popSize.t:SimTree_3Taxa">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean">0.33</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@SimTree_3Taxa" id="treeLikelihood.SimTree_3Taxa" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:SimTree_3Taxa">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SimTree_3Taxa" shape="@gammaShape.s:SimTree_3Taxa" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:SimTree_3Taxa" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SimTree_3Taxa" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:SimTree_3Taxa" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:SimTree_3Taxa" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:SimTree_3Taxa" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	popSize	CoalescentConstant
815	-4300.911594759107	-4300.220223185549	-0.6913715735578737	-4300.220223185549	0.40518576970812265	1.0	0.3	0.10905671101142422
816	-4239.897562405552	-4233.9218797308895	-5.975682674662667	-4233.9218797308895	1.4952533281201286	1.0	0.3	-5.175254390093369
817	-4013.4891492688957	-4005.1963212826454	-8.292827986250348	-4005.1963212826454	1.944700263605521	1.0	0.3	-7.49239970168105
818	-4506.403221762172	-4501.0163977166585	-5.3868240455129195	-4501.0163977166585	1.7446452230130518	1.0	0.3	-4.5863957609436214
819	-4043.827828806999	-4032.122764650604	-11.70506415639496	-4032.122764650604	1.658181980678284	1.0	0.3	-10.904635871825661
820	-4030.2639317263192	-4021.1568401777677	-9.10709154855139	-4021.1568401777677	1.501643046809168	1.0	0.3	-8.306663263982092
821	-4123.244775668791	-4117.175131893176	-6.069643775614841	-4117.175131893176	0.9769250505844229	1.0	0.3	-5.269215491045543
822	-4448.362441568887	-4447.008964189302	-1.3534773795851176	-4447.008964189302	0.5289848301624585	1.0	0.3	-0.5530490950158198
823	-4138.480426257108	-4134.322699746483	-4.157726510625505	-4134.322699746483	1.3604174225610977	1.0	0.3	-3.3572982260562068
824	-4325.280975507199	-4310.053604326828	-15.227371180371586	-4310.053604326828	4.34520402975168	1.0	0.3	-14.426942895802288
825	-4289.62851576657	-4286.075017743683	-3.5534980228870747	-4286.075017743683	0.9488883038881638	1.0	0.3	-2.7530697383177767
826	-4707.645359655153	-4703.889579751381	-3.755779903772395	-4703.889579751381	1.3877422540088542	1.0	0.3	-2.955351619203097
827	-4368.274532674637	-4361.405390582572	-6.869142092064725	-4361.405390582572	2.0253803100936434	1.0	0.3	-6.068713807495427
828	-4131.944558041676	-4123.824915973516	-8.119642068159864	-4123.824915973516	1.5225149904652575	1.0	0.3	-7.319213783590566
829	-6720.2801492055105	-6717.790015433237	-2.490133772272787	-6717.790015433237	1.2206208282546072	1.0	0.3	-1.689705487703489
830	-4188.488742857218	-4174.236549290857	-14.252193566361294	-4174.236549290857	3.4323618506017484	1.0	0.3	-13.451765281791996
831	-4278.754324312922	-4276.40349015343	-2.3508341594924618	-4276.40349015343	0.9647793186211295	1.0	0.3	-1.5504058749231635
832	-4176.988157462372	-4170.082312030491	-6.905845431881515	-4170.082312030491	1.5017057629361927	1.0	0.3	-6.105417147312217
833	-4078.302528927337	-4066.9380012027723	-11.36452772456471	-4066.9380012027723	1.4145774025668436	1.0	0.3	-10.564099439995411
834	-4299.468598603501	-4293.645557080298	-5.823041523202643	-4293.645557080298	1.598593211031257	1.0	0.3	-5.022613238633345
835	-4100.226678219828	-4095.4136281572382	-4.813050062589694	-4095.4136281572382	1.4812174608070148	1.0	0.3	-4.012621778020396
836	-4174.672284456417	-4168.902964184703	-5.76932027171467	-4168.902964184703	1.2056882715376824	1.0	0.3	-4.968891987145372
837	-5110.079601572633	-5108.363684618238	-1.7159169543947947	-5108.363684618238	0.8952481474384796	1.0	0.3	-0.9154886698254969
838	-4653.516816580379	-4645.083047771063	-8.433768809315813	-4645.083047771063	2.749792776598017	1.0	0.3	-7.633340524746515
839	-4313.079950228836	-4295.381040766229	-17.698909462608125	-4295.381040766229	5.025406332921914	1.0	0.3	-16.89848117803883
840	-4808.820778848945	-4802.444609347663	-6.3761695012830995	-4802.444609347663	2.2053369650754204	1.0	0.3	-5.575741216713801
841	-5382.267811530048	-5379.900076256704	-2.3677352733435857	-5379.900076256704	1.176489380950637	1.0	0.3	-1.5673069887742874
842	-4044.1634752846094	-4035.978890571576	-8.184584713033642	-4035.978890571576	1.2400082699668906	1.0	0.3	-7.384156428464344
843	-4179.130173164024	-4175.619872525924	-3.510300638100447	-4175.619872525924	0.6213297701238693	1.0	0.3	-2.709872353531149
844	-5316.5114046433555	-5317.468568077354	0.9571634339985583	-5317.468568077354	0.11140900369583226	1.0	0.3	1.7575917185678562
845	-4329.811177526461	-4326.874744159317	-2.936433367143903	-4326.874744159317	0.8492895668984872	1.0	0.3	-2.136005082574605
846	-4019.727048020433	-4010.5960756127984	-9.130972407634522	-4010.5960756127984	2.364795199064549	1.0	0.3	-8.330544123065224
847	-4201.9873377993445	-4200.601288918201	-1.3860488811429845	-4200.601288918201	0.49852433245318195	1.0	0.3	-0.5856205965736867
848	-4083.833900284193	-4070.1692262418887	-13.664674042304569	-4070.1692262418887	1.8133276106976308	1.0	0.3	-12.86424575773527
849	-4036.558987790127	-4031.2571363321517	-5.301851457975356	-4031.2571363321517	1.2692740873107355	1.0	0.3	-4.501423173406058
850	-4351.079969093173	-4344.148744779686	-6.9312243134859735	-4344.148744779686	2.0082402415900495	1.0	0.3	-6.130796028916675
851	-4601.852394123578	-4601.026651178368	-0.8257429452094106	-4601.026651178368	0.4791317115936172	1.0	0.3	-0.025314660640112674
852	-4537.82623278075	-4536.800502272184	-1.025730508565852	-4536.800502272184	0.5005449521385521	1.0	0.3	-0.22530222399655409
853	-4264.829053426635	-4260.353227511021	-4.475825915614513	-4260.353227511021	1.1592936802294687	1.0	0.3	-3.6753976310452146
854	-4172.605463912953	-4165.9974271330075	-6.608036779945815	-4165.9974271330075	1.4177421114177986	1.0	0.3	-5.807608495376517
855	-5597.441223327362	-5597.933756307203	0.4925329798404202	-5597.933756307203	0.2901164871882366	1.0	0.3	1.2929612644097181
856	-5078.845567265993	-5076.934873238614	-1.9106940273790867	-5076.934873238614	0.9492148381671469	1.0	0.3	-1.1102657428097886
857	-4139.152695847341	-4134.4028212876765	-4.7498745596645	-4134.4028212876765	0.759663653030238	1.0	0.3	-3.9494462750952017
858	-4405.199316028523	-4404.275390205925	-0.9239258225979977	-4404.275390205925	0.3381546814802594	1.0	0.3	-0.12349753802869978
859	-4038.386665977565	-4030.8833638787573	-7.50330209880773	-4030.8833638787573	1.2298004781195813	1.0	0.3	-6.702873814238432
860	-4870.245100244425	-4864.8109454067835	-5.4341548376415005	-4864.8109454067835	2.0644198381198	1.0	0.3	-4.6337265530722025
861	-4357.68418013862	-4354.8027306741205	-2.8814494644995685	-4354.8027306741205	1.1756530752960903	1.0	0.3	-2.0810211799302705
862	-5264.944897050735	-5261.353283583309	-3.591613467425045	-5261.353283583309	1.477893853904092	1.0	0.3	-2.791185182855747
863	-4202.596477126163	-4193.751267811382	-8.845209314781764	-4193.751267811382	2.1215690148807607	1.0	0.3	-8.044781030212466
864	-4056.4291992005683	-4048.169860833553	-8.259338367015308	-4048.169860833553	2.3791693273952585	1.0	0.3	-7.45891008244601
865	-5108.137274426478	-5106.872426879277	-1.264847547201919	-5106.872426879277	0.7608627877910709	1.0	0.3	-0.4644192626326211
866	-4081.717946701874	-4073.16982426342	-8.548122438453982	-4073.16982426342	1.022771555232082	1.0	0.3	-7.747694153884684
867	-5002.157848420122	-5003.043922998593	0.8860745784713205	-5003.043922998593	0.10194446270503915	1.0	0.3	1.6865028630406185
868	-4114.058618729763	-4106.411847701368	-7.646771028394797	-4106.411847701368	1.2524612168135651	1.0	0.3	-6.846342743825499
869	-4900.63357164305	-4900.379203961129	-0.254367681921029	-4900.379203961129	0.41944439004617384	1.0	0.3	0.546060602648269
870	-4657.950198807974	-4657.170418058003	-0.7797807499712045	-4657.170418058003	0.4932929049325434	1.0	0.3	0.02064753459809343
871	-6994.263014236707	-6992.368646742864	-1.8943674938425692	-6992.368646742864	1.0448403630645715	1.0	0.3	-1.0939392092732716
872	-4122.697885797235	-4114.943829093347	-7.754056703889042	-4114.943829093347	1.3520298056365447	1.0	0.3	-6.9536284193197435
873	-5138.307313288172	-5138.601047688492	0.2937344003204888	-5138.601047688492	0.36269696596675005	1.0	0.3	1.0941626848897867
874	-4013.091201882334	-4000.275577955373	-12.815623926960827	-4000.275577955373	2.678352419018564	1.0	0.3	-12.015195642391529
875	-4157.286921719294	-4153.369254689937	-3.917667029356127	-4153.369254689937	0.6204124403505086	1.0	0.3	-3.117238744786829
876	-4037.800151062163	-4029.7145358852617	-8.085615176901326	-4029.7145358852617	1.292707910448137	1.0	0.3	-7.285186892332028
877	-4203.137381255916	-4189.811280625369	-13.326100630546712	-4189.811280625369	3.320617639297344	1.0	0.3	-12.525672345977414
878	-4012.4835437864076	-4003.85706271823	-8.626481068177876	-4003.85706271823	2.026846040315655	1.0	0.3	-7.826052783608578
879	-6756.918713799664	-6752.289159655607	-4.62955414405679	-6752.289159655607	1.862649962328159	1.0	0.3	-3.829125859487492
880	-4814.433115246328	-4809.349876970844	-5.0832382754840415	-4809.349876970844	1.8229579598954444	1.0	0.3	-4.2828099909147435
881	-4287.400267624192	-4285.444912613443	-1.9553550107483157	-4285.444912613443	0.48433184242582017	1.0	0.3	-1.1549267261790181
882	-4429.218160324805	-4421.9758793663395	-7.24228095846529	-4421.9758793663395	2.2152000967779037	1.0	0.3	-6.441852673895992
883	-4283.326962334198	-4280.306975496349	-3.019986837848304	-4280.306975496349	0.7889400805785756	1.0	0.3	-2.219558553279006
884	-4129.538823624306	-4122.931731640238	-6.607091984068995	-4122.931731640238	1.1607198007128647	1.0	0.3	-5.806663699499697
885	-4284.521594177259	-4283.694872273078	-0.8267219041819692	-4283.694872273078	0.34695212012807863	1.0	0.3	-0.026293619612671293
886	-4149.720825808666	-4145.509280252832	-4.211545555833736	-4145.509280252832	0.6708734533803766	1.0	0.3	-3.4111172712644375
887	-4769.484232948901	-4762.3286629067825	-7.15557004211857	-4762.3286629067825	2.425124067431992	1.0	0.3	-6.355141757549272
888	-4161.913548374354	-4157.284267828304	-4.629280546050206	-4157.284267828304	0.864555095478532	1.0	0.3	-3.8288522614809075
889	-4466.131247381714	-4465.470119401298	-0.661127980416306	-4465.470119401298	0.3253080840388247	1.0	0.3	0.13930030415299188
890	-4324.464916747924	-4316.008908778788	-8.456007969135936	-4316.008908778788	2.3948771259127604	1.0	0.3	-7.6555796845666375
891	-6563.64014979348	-6565.095102887985	1.4549530945050633	-6565.095102887985	0.018334177313409555	1.0	0.3	2.255381379074361
892	-4825.065017240528	-4819.419467344115	-5.645549896411995	-4819.419467344115	1.9965052382021031	1.0	0.3	-4.845121611842697
893	-4218.348367431303	-4207.9447473346345	-10.403620096668158	-4207.9447473346345	2.6085572478287675	1.0	0.3	-9.60319181209886
894	-4580.176636391325	-4571.149780468818	-9.026855922506765	-4571.149780468818	2.874457649022197	1.0	0.3	-8.226427637937467
895	-4741.3990856356	-4740.5577485422045	-0.8413370933959602	-4740.5577485422045	0.5455519621006324	1.0	0.3	-0.04090880882666226
896	-4019.6273982501084	-4001.490846446128	-18.136551803980314	-4001.490846446128	4.716445409532844	1.0	0.3	-17.336123519411018
897	-4146.957394941732	-4137.241837842623	-9.715557099109274	-4137.241837842623	3.039472529865851	1.0	0.3	-8.915128814539976
898	-4947.507914997816	-4946.1984062964075	-1.3095087014094038	-4946.1984062964075	0.7438632113029434	1.0	0.3	-0.509080416840106
899	-4136.736428032212	-4128.86549427237	-7.8709337598419715	-4128.86549427237	1.5036196018574728	1.0	0.3	-7.0705054752726735
900	-6185.667342073125	-6184.387692060501	-1.2796500126238832	-6184.387692060501	0.8474246885756762	1.0	0.3	-0.4792217280545854
901	-4143.160687923388	-4138.432567510916	-4.728120412471863	-4138.432567510916	0.7756215991142877	1.0	0.3	-3.9276921279025654
902	-4375.221097772251	-4369.080494490331	-6.140603281919182	-4369.080494490331	2.162797730985418	1.0	0.3	-5.340174997349884
903	-4311.948623469792	-4309.8395446387685	-2.1090788310238597	-4309.8395446387685	0.5799472185035728	1.0	0.3	-1.3086505464545615
904	-4599.010468506014	-4598.318018940231	-0.6924495657830033	-4598.318018940231	0.43505996715722284	1.0	0.3	0.10797871878629461
905	-4130.384134308166	-4127.903254681959	-2.480879626206786	-4127.903254681959	0.5739280569126678	1.0	0.3	-1.6804513416374876
906	-4195.021871645673	-4171.9771268456125	-23.044744800060474	-4171.9771268456125	5.726657604280325	1.0	0.3	-22.244316515491178
907	-4252.552902241029	-4250.323259015971	-2.229643225057507	-4250.323259015971	0.4834541733673673	1.0	0.3	-1.4292149404882089
908	-4939.999272699492	-4936.990007010041	-3.0092656894512215	-4936.990007010041	1.2441836588573472	1.0	0.3	-2.2088374048819235
909	-4009.793629608973	-3999.373013004026	-10.420616604947293	-3999.373013004026	2.4844925060112715	1.0	0.3	-9.620188320377995
910	-4111.144626994064	-4108.486796029738	-2.6578309643266333	-4108.486796029738	0.7563378585513189	1.0	0.3	-1.857402679757335
911	-4148.995474778281	-4144.935592495327	-4.059882282954127	-4144.935592495327	0.601516187624825	1.0	0.3	-3.2594539983848287
912	-4075.609582449635	-4062.015091231814	-13.594491217821208	-4062.015091231814	1.6084169139383775	1.0	0.3	-12.79406293325191
913	-4359.99805145912	-4357.986590510739	-2.0114609483806447	-4357.986590510739	0.6268885865881655	1.0	0.3	-1.2110326638113469
914	-4428.203510614999	-4421.860299305635	-6.3432113093643	-4421.860299305635	1.9461589968037847	1.0	0.3	-5.542783024795002
915	-4010.6001047647637	-4001.3518868906494	-9.24821787411445	-4001.3518868906494	2.141525174630924	1.0	0.3	-8.447789589545152
916	-4579.93526066958	-4579.808572861114	-0.12668780846648983	-4579.808572861114	0.22757316322494459	1.0	0.3	0.6737404761028081
917	-4125.715906264384	-4120.66467415467	-5.051232109714335	-4120.66467415467	0.7245928551655416	1.0	0.3	-4.250803825145037
918	-4525.091642239504	-4522.452379380053	-2.6392628594513887	-4522.452379380053	0.9625876684461946	1.0	0.3	-1.8388345748820905
919	-4078.2223669582213	-4068.9515941357768	-9.270772822444524	-4068.9515941357768	1.0937976075572582	1.0	0.3	-8.470344537875226
920	-4072.259553254199	-4055.425764497464	-16.833788756734904	-4055.425764497464	1.9060041976449729	1.0	0.3	-16.033360472165608
921	-4308.398655412708	-4301.753273664424	-6.6453817482831425	-4301.753273664424	2.278667339548883	1.0	0.3	-5.8449534637138445
922	-4172.92981734126	-4168.062318802898	-4.867498538362609	-4168.062318802898	0.969359004425749	1.0	0.3	-4.067070253793311
923	-4098.506947709766	-4095.239547373613	-3.267400336153403	-4095.239547373613	0.9654917348798406	1.0	0.3	-2.466972051584105
924	-4190.7246241286675	-4186.370630674975	-4.353993453693022	-4186.370630674975	0.9150020294847092	1.0	0.3	-3.5535651691237238
925	-4172.915022354783	-4160.31539961154	-12.599622743243428	-4160.31539961154	2.9122612447458365	1.0	0.3	-11.79919445867413
926	-4275.880220320544	-4272.702393075123	-3.1778272454215832	-4272.702393075123	0.8183521920197896	1.0	0.3	-2.377398960852285
927	-4233.093701834926	-4225.91882484124	-7.174876993685563	-4225.91882484124	2.382254927523003	1.0	0.3	-6.374448709116265
928	-4228.321209031288	-4224.78809315844	-3.5331158728489864	-4224.78809315844	0.8122230864369804	1.0	0.3	-2.7326875882796884
929	-4757.0338682584625	-4755.200527701172	-1.8333405572906762	-4755.200527701172	0.843434579770868	1.0	0.3	-1.0329122727213782
930	-4473.742134468458	-4472.530801002518	-1.211333465939436	-4472.530801002518	0.5086142059494644	1.0	0.3	-0.4109051813701381
931	-4150.887211389237	-4144.262628527715	-6.624582861521919	-4144.262628527715	2.1248431631919495	1.0	0.3	-5.824154576952621
932	-4524.8597423118335	-4524.226224693366	-0.6335176184679375	-4524.226224693366	0.5530556622680215	1.0	0.3	0.1669106661013604
933	-4174.788534594483	-4172.840251807809	-1.9482827866740304	-4172.840251807809	0.4691575785676121	1.0	0.3	-1.1478545021047328
934	-4730.017939082302	-4729.20816596051	-0.8097731217917673	-4729.20816596051	0.5297646852668737	1.0	0.3	-0.009344837222469371
935	-4454.531431856488	-4453.201184381953	-1.3302474745354465	-4453.201184381953	0.5241523180328985	1.0	0.3	-0.5298191899661486
936	-4243.944665395346	-4236.682851899954	-7.261813495392932	-4236.682851899954	1.8671556435803844	1.0	0.3	-6.461385210823634
937	-4446.139081726285	-4438.526648958698	-7.612432767586773	-4438.526648958698	2.342705786849854	1.0	0.3	-6.812004483017475
938	-5363.876873325452	-5355.589826050561	-8.28704727489106	-5355.589826050561	2.894933870479198	1.0	0.3	-7.486618990321762
939	-4733.634718301537	-4729.756458194629	-3.878260106907912	-4729.756458194629	1.437972403613073	1.0	0.3	-3.077831822338614
940	-4059.7900945571096	-4055.7046213473277	-4.08547320978168	-4055.7046213473277	0.92156405803057	1.0	0.3	-3.2850449252123823
941	-4327.869115198414	-4326.989371424707	-0.8797437737069876	-4326.989371424707	0.5273132255423966	1.0	0.3	-0.07931548913768971
942	-4551.169352938197	-4547.320767507702	-3.8485854304952998	-4547.320767507702	1.3289408442203798	1.0	0.3	-3.0481571459260017
943	-4024.861196748033	-4009.8726738694404	-14.988522878592535	-4009.8726738694404	2.810095037432336	1.0	0.3	-14.188094594023237
944	-4340.687200835993	-4339.326653101392	-1.3605477346007222	-4339.326653101392	0.3930485261097989	1.0	0.3	-0.5601194500314244
945	-4992.291806401583	-4992.214917739364	-0.07688866221887056	-4992.214917739364	0.385867703761549	1.0	0.3	0.7235396223504273
946	-5047.731543468601	-5043.40132835761	-4.330215110991001	-5043.40132835761	1.6619052911698038	1.0	0.3	-3.529786826421703
947	-4036.4913909911957	-4026.026332188464	-10.46505880273147	-4026.026332188464	2.917021658566538	1.0	0.3	-9.664630518162172
948	-4517.737153991678	-4506.797022862859	-10.940131128818154	-4506.797022862859	3.3890695367734045	1.0	0.3	-10.139702844248855
949	-4138.774765240832	-4122.034001856972	-16.740763383859658	-4122.034001856972	3.4070121748242816	1.0	0.3	-15.940335099290362
950	-4516.447014286386	-4514.815219504918	-1.6317947814679727	-4514.815219504918	0.6606570209027761	1.0	0.3	-0.8313664968986749
951	-5156.242883232386	-5156.689542148601	0.4466589162152418	-5156.689542148601	0.25655928354610097	1.0	0.3	1.2470872007845397
952	-4323.788736633936	-4320.072965388863	-3.7157712450731175	-4320.072965388863	1.0530073495431171	1.0	0.3	-2.9153429605038195
953	-4145.648193936861	-4141.144630990474	-4.503562946387585	-4141.144630990474	0.7342206846118156	1.0	0.3	-3.7031346618182868
954	-4210.036805970077	-4206.230221976735	-3.806583993341694	-4206.230221976735	0.8335481702686403	1.0	0.3	-3.006155708772396
955	-4354.050221855548	-4337.59099886762	-16.459222987928214	-4337.59099886762	4.774177429153458	1.0	0.3	-15.658794703358918
956	-4046.0083982275037	-4027.2976076450295	-18.710790582474225	-4027.2976076450295	3.08686673821323	1.0	0.3	-17.91036229790493
957	-4943.994411589567	-4944.004716214128	0.010304624561608772	-4944.004716214128	0.3487772200008696	1.0	0.3	0.8107329091309067
958	-4107.305823559339	-4103.910715975097	-3.395107584241172	-4103.910715975097	1.044621470332796	1.0	0.3	-2.594679299671874
959	-4080.9111098882536	-4077.528694452198	-3.382415436055479	-4077.528694452198	0.8958385258516249	1.0	0.3	-2.5819871514861807
960	-4755.5288030920565	-4751.934307309018	-3.594495783038788	-4751.934307309018	1.3627103765548398	1.0	0.3	-2.7940674984694898
961	-4028.775191634913	-4022.5028892367545	-6.272302398158465	-4022.5028892367545	1.2613467762835135	1.0	0.3	-5.471874113589167
962	-5685.317091871144	-5675.325273485136	-9.991818386008177	-5675.325273485136	3.4360921287600616	1.0	0.3	-9.191390101438879
963	-4285.592335570315	-4284.677679473296	-0.9146560970197039	-4284.677679473296	0.33314716959216517	1.0	0.3	-0.11422781245040592
964	-4123.4698804735945	-4117.030171223873	-6.439709249720716	-4117.030171223873	1.0656210308094454	1.0	0.3	-5.639280965151418
965	-4387.276054345896	-4386.369307185351	-0.9067471605451335	-4386.369307185351	0.2730278402062172	1.0	0.3	-0.10631887597583556
966	-4200.831807225448	-4193.233735625867	-7.598071599580784	-4193.233735625867	2.477655780616478	1.0	0.3	-6.797643315011486
967	-4614.79490502633	-4610.5343058173385	-4.260599208991146	-4610.5343058173385	1.4934225771643928	1.0	0.3	-3.460170924421848
968	-4902.457005341627	-4902.811888688727	0.35488334709975755	-4902.811888688727	0.2293900024623779	1.0	0.3	1.1553116316690555
969	-4013.6018656125084	-4005.457338764809	-8.144526847699646	-4005.457338764809	1.7780057427030722	1.0	0.3	-7.344098563130348
970	-5078.47895819597	-5079.178116327973	0.699158132002924	-5079.178116327973	0.15734136789932718	1.0	0.3	1.499586416572222
971	-4096.438611965827	-4086.240529476632	-10.198082489194322	-4086.240529476632	1.55365840855096	1.0	0.3	-9.397654204625024
972	-4020.3790542139864	-4012.283662280293	-8.095391933693676	-4012.283662280293	1.5419957531188802	1.0	0.3	-7.294963649124378
973	-4178.0231730965625	-4175.337799473946	-2.6853736226166527	-4175.337799473946	0.962387417020198	1.0	0.3	-1.8849453380473544
974	-4242.992078484987	-4240.309058617644	-2.68301986734303	-4240.309058617644	0.6032330118918581	1.0	0.3	-1.8825915827737318
975	-4129.009648189106	-4123.47757642054	-5.532071768566123	-4123.47757642054	0.8969896624683976	1.0	0.3	-4.731643483996825
976	-4051.593906838719	-4044.8451114392806	-6.748795399438066	-4044.8451114392806	1.9034042849598825	1.0	0.3	-5.948367114868768
977	-4293.005260687247	-4287.382928106311	-5.622332580935889	-4287.382928106311	1.5291792781333948	1.0	0.3	-4.821904296366591
978	-6196.013126869363	-6197.006625327681	0.9934984583174239	-6197.006625327681	0.165740109642504	1.0	0.3	1.7939267428867218
979	-4075.4075926162564	-4058.993792725551	-16.413799890705505	-4058.993792725551	1.814132271569719	1.0	0.3	-15.613371606136209
980	-5779.2583392781735	-5780.512323332495	1.253984054321173	-5780.512323332495	0.05265342151835381	1.0	0.3	2.054412338890471
981	-4147.077657551115	-4143.270138226325	-3.807519324790615	-4143.270138226325	1.26706347974354	1.0	0.3	-3.007091040221317
982	-4553.578227718693	-4553.584998247355	0.0067705286616041305	-4553.584998247355	0.1809526238496675	1.0	0.3	0.807198813230902
983	-4167.211419986146	-4164.086818143883	-3.1246018422634956	-4164.086818143883	0.4967839097154044	1.0	0.3	-2.3241735576941975
984	-4212.050423548617	-4210.735607208828	-1.3148163397892774	-4210.735607208828	0.5078505342530087	1.0	0.3	-0.5143880552199795
985	-4173.2444321776065	-4168.012823187526	-5.231608990080133	-4168.012823187526	1.07302295588543	1.0	0.3	-4.431180705510835
986	-5971.429219742083	-5972.789279232926	1.360059490842868	-5972.789279232926	0.03151334166103347	1.0	0.3	2.160487775412166
987	-4826.377128741914	-4824.0477793776645	-2.329349364249735	-4824.0477793776645	1.0130682369551822	1.0	0.3	-1.5289210796804367
988	-4115.950563468063	-4110.387458035966	-5.563105432096147	-4110.387458035966	0.7817605100546994	1.0	0.3	-4.762677147526849
989	-4307.482718064328	-4306.827109479204	-0.655608585123291	-4306.827109479204	0.3376420993191718	1.0	0.3	0.14481969944600692
990	-4104.2967023266365	-4092.4870833267187	-11.809618999918074	-4092.4870833267187	1.9245678276748344	1.0	0.3	-11.009190715348776
991	-4378.845316216412	-4377.330857201265	-1.5144590151478705	-4377.330857201265	0.4996584429611469	1.0	0.3	-0.7140307305785727
992	-4768.6992698532595	-4769.012111596125	0.31284174286537725	-4769.012111596125	0.18878834582027804	1.0	0.3	1.1132700274346752
993	-4186.101400620164	-4177.117061141701	-8.98433947846331	-4177.117061141701	2.0892824724428034	1.0	0.3	-8.183911193894012
994	-5199.7795912324455	-5192.61977324681	-7.159817985635919	-5192.61977324681	2.53483185197558	1.0	0.3	-6.359389701066621
995	-4730.560114377645	-4729.968916300248	-0.5911980773967767	-4729.968916300248	0.4673550462923366	1.0	0.3	0.20923020717252128
996	-5337.142110358919	-5331.871996162983	-5.270114195935641	-5331.871996162983	1.9900931698273465	1.0	0.3	-4.4696859113663425
997	-4065.7862372372624	-4061.9588343130367	-3.827402924225785	-4061.9588343130367	0.8927363799132977	1.0	0.3	-3.026974639656487
998	-5878.673994443364	-5879.437911228296	0.7639167849315877	-5879.437911228296	0.22385771311599012	1.0	0.3	1.5643450695008856
999	-4870.288914296695	-4866.085442936981	-4.203471359714049	-4866.085442936981	1.5797373007229671	1.0	0.3	-3.403043075144751
1000	-4170.265662775083	-4168.53531221001	-1.7303505650737923	-4168.53531221001	0.5700594924069491	1.0	0.3	-0.9299222805044944
1001	-5853.088189620942	-5850.246781679632	-2.8414079413109476	-5850.246781679632	1.328569628566527	1.0	0.3	-2.0409796567416496
1002	-4511.319887583488	-4507.909687277179	-3.4102003063088304	-4507.909687277179	1.1766299887701577	1.0	0.3	-2.6097720217395324
1003	-4334.645599499159	-4330.6021489956065	-4.0434505035525286	-4330.6021489956065	1.161970590937211	1.0	0.3	-3.2430222189832305
1004	-4081.8498708641614	-4071.048992481634	-10.800878382527667	-4071.048992481634	1.4035457570489536	1.0	0.3	-10.00045009795837
1005	-4134.451067543346	-4126.088798376306	-8.362269167039978	-4126.088798376306	2.616835778757533	1.0	0.3	-7.56184088247068
1006	-4277.797419574088	-4275.046746273263	-2.7506733008249658	-4275.046746273263	0.7026006647663774	1.0	0.3	-1.9502450162556675
1007	-4057.2818860902626	-4053.13983917897	-4.142046911292496	-4053.13983917897	0.998903154370555	1.0	0.3	-3.341618626723198
1008	-4064.4930501830822	-4058.5216356201217	-5.971414562960387	-4058.5216356201217	1.7236165301395876	1.0	0.3	-5.170986278391089
1009	-4395.001686213662	-4394.132878897865	-0.8688073157959574	-4394.132878897865	0.2529219414204938	1.0	0.3	-0.06837903122665945
